Unnamed: 0,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,10469,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,120707098.1711658,120707098.1711658,True,Data inaccessible by API,2.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:38:00.000Z,4589.99026770934,67114648246.36177,114.2191,-0.80495223,-5.68598892,5.09047958,23.06750718,88.9947322,70.92146077,554044405849.0868,14.2858,554044405849.09,Data inaccessible by API,2025-08-25T17:38:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:03.025740
2,52,XRP,XRP,xrp,1681,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,Data inaccessible by API,3.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:38:00.000Z,2.948170081928421,8033382415.200544,121.4484,-0.38347969,-2.95050341,-4.08912123,-7.34767614,39.17193315,26.0700301,175363831197.9759,4.5217,294817008192.84,Data inaccessible by API,2025-08-25T17:38:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:03.025740
3,825,Tether USDt,USDT,tether,142640,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",Data inaccessible by API,167150540379.7628,169734252948.3468,True,Data inaccessible by API,4.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:37:00.000Z,0.9999389294843072,180368418692.47116,86.7736,-0.00818282,0.02841267,-0.06789838,-0.03055509,-0.03286297,0.01136529,167140332410.06345,4.3096,169723887189.99,Data inaccessible by API,2025-08-25T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-25 23:09:03.025740
4,1839,BNB,BNB,bnb,2679,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,139287302.54,139287302.54,False,Data inaccessible by API,5.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:37:00.000Z,864.430302520186,3261675619.006613,35.9347,-0.36458493,-0.74842386,1.9686576,10.90285386,33.67215708,24.82697619,120404165071.87286,3.1046,120404165071.87,Data inaccessible by API,2025-08-25T17:37:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:03.025740
5,5426,Solana,SOL,solana,974,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,540561116.9261018,608331531.1580846,True,Data inaccessible by API,6.0,525236893.3,103351597676.44574,Data inaccessible by API,2025-08-25T17:37:00.000Z,196.7713978108052,13866907421.711628,79.5617,-0.47996927,-5.43395534,6.0536882,5.80017155,38.37455263,10.27677403,106366966579.71916,2.7426,119702245718.36,Data inaccessible by API,2025-08-25T17:37:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:03.025740
6,3408,USDC,USDC,usd-coin,30821,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",Data inaccessible by API,67382553730.44138,67382553730.44138,False,Data inaccessible by API,7.0,60901219650.23,60892096972.10174,Data inaccessible by API,2025-08-25T17:38:00.000Z,0.9998502053295376,23988297902.393806,132.982,-0.02325995,-1.265e-05,-0.03458705,-0.00191768,-0.00121356,0.01814814,67372460183.010414,1.7372,67372460183.01,Data inaccessible by API,2025-08-25T17:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-25 23:09:03.025740
7,1958,TRON,TRX,tron,1216,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,94666219153.23836,94666231845.87798,True,Data inaccessible by API,8.0,71659659264.0,25152828241.444008,Data inaccessible by API,2025-08-25T17:38:00.000Z,0.3510040167617731,1913350404.255593,158.207,-0.34499103,-4.34475351,0.4666222,9.62271174,29.34395878,27.27822939,33228223174.43696,0.8568,33228227629.6,Data inaccessible by API,2025-08-25T17:38:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:03.025740
8,74,Dogecoin,DOGE,dogecoin,1276,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,150667086383.7052,150667086383.7052,True,Data inaccessible by API,9.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:37:00.000Z,0.2180587220291961,4190299150.163031,144.5921,-0.71628829,-6.71031389,-3.19298827,-8.00679268,36.24273575,-4.78126281,32854272308.69325,0.8471,32854272308.69,Data inaccessible by API,2025-08-25T17:37:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:03.025740
9,2010,Cardano,ADA,cardano,1567,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35724891762.85982,44994674679.3984,False,Data inaccessible by API,10.0,37997904336.0,32947725481.66456,Data inaccessible by API,2025-08-25T17:37:00.000Z,0.8670932267822256,3004674265.50386,169.0019,-1.09831846,-5.17029155,-6.81081386,4.55333794,56.19115025,12.65649834,30976811675.10387,0.7987,39019195205.2,Data inaccessible by API,2025-08-25T17:37:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:03.025740
10,1975,Chainlink,LINK,chainlink,2069,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'robotics']",1000000000.0,678099970.4527867,1000000000.0,False,Data inaccessible by API,11.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:38:00.000Z,24.37834526123515,2300011082.2177887,115.1391,-1.20427863,-5.97850181,-4.4790649,33.17741622,86.47846437,52.31785104,16530955201.331388,0.4262,24378345261.24,Data inaccessible by API,2025-08-25T17:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-25 23:09:03.025740
11,32196,Hyperliquid,HYPE,hyperliquid,135,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,Data inaccessible by API,12.0,333931719.0,15163232309.822868,Data inaccessible by API,2025-08-25T17:38:00.000Z,45.4081821134903,370983408.5797723,164.2414,-1.87764372,1.1281039,1.71944505,3.73402812,24.71943757,20.03707696,15163071610.266369,0.391,45408182113.49,Data inaccessible by API,2025-08-25T17:38:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-25 23:09:03.025740
12,512,Stellar,XLM,stellar,741,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31351079295.221573,50001786889.0645,False,Data inaccessible by API,13.0,31531408660.0,12411672239.69488,Data inaccessible by API,2025-08-25T17:38:00.000Z,0.3936288534879202,415656134.98013496,120.938,-0.0350312,-4.04181387,-5.40159025,-10.4479993,67.40410044,35.79866354,12340689398.586945,0.3182,19682153887.73,Data inaccessible by API,2025-08-25T17:38:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:03.025740
13,20947,Sui,SUI,sui,750,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,Data inaccessible by API,14.0,3511924479.57,12106876956.542747,Data inaccessible by API,2025-08-25T17:38:00.000Z,3.447362557757823,2146533138.712036,146.4109,-0.92135861,-6.37725755,-5.67056783,-18.54009774,31.67885491,-5.71396613,12106876956.542742,0.3123,34473625577.58,Data inaccessible by API,2025-08-25T17:38:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:03.025740
14,29470,Ethena USDe,USDe,ethena-usde,200,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem']",Data inaccessible by API,12097203044.913414,12097203044.913414,True,Data inaccessible by API,15.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:37:00.000Z,1.0006333428884775,315077300.54236835,112.5956,0.00175509,0.01793057,-0.07814809,-0.04389798,0.08276593,0.00200668,12104864722.43238,0.3121,12104864722.43,Data inaccessible by API,2025-08-25T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-08-25 23:09:03.025740
0,1,Bitcoin,BTC,bitcoin,12290,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19911400.0,19911400.0,False,Data inaccessible by API,1.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:38:00.000Z,112538.8689052931,88952542444.99841,71.7635,-0.17642489,-1.51942656,-3.6149037,-4.69557349,4.85148413,2.17292818,2240806434320.853,57.7782,2363316247011.16,Data inaccessible by API,2025-08-25T17:38:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:27.710486
1,1027,Ethereum,ETH,ethereum,10469,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,120707098.1711658,120707098.1711658,True,Data inaccessible by API,2.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:38:00.000Z,4589.99026770934,67114648246.36177,114.2191,-0.80495223,-5.68598892,5.09047958,23.06750718,88.9947322,70.92146077,554044405849.0868,14.2858,554044405849.09,Data inaccessible by API,2025-08-25T17:38:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:27.710486
2,52,XRP,XRP,xrp,1681,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59482264023.0,99985819185.0,False,Data inaccessible by API,3.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:38:00.000Z,2.948170081928421,8033382415.200544,121.4484,-0.38347969,-2.95050341,-4.08912123,-7.34767614,39.17193315,26.0700301,175363831197.9759,4.5217,294817008192.84,Data inaccessible by API,2025-08-25T17:38:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:27.710486
3,825,Tether USDt,USDT,tether,142640,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'zedxion-smart-chain-ecosystem']",Data inaccessible by API,167150540379.7628,169734252948.3468,True,Data inaccessible by API,4.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:37:00.000Z,0.9999389294843072,180368418692.47116,86.7736,-0.00818282,0.02841267,-0.06789838,-0.03055509,-0.03286297,0.01136529,167140332410.06345,4.3096,169723887189.99,Data inaccessible by API,2025-08-25T17:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-25 23:09:27.710486
4,1839,BNB,BNB,bnb,2679,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,139287302.54,139287302.54,False,Data inaccessible by API,5.0,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25T17:37:00.000Z,864.430302520186,3261675619.006613,35.9347,-0.36458493,-0.74842386,1.9686576,10.90285386,33.67215708,24.82697619,120404165071.87286,3.1046,120404165071.87,Data inaccessible by API,2025-08-25T17:37:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:27.710486
5,5426,Solana,SOL,solana,974,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",Data inaccessible by API,540561116.9261018,608331531.1580846,True,Data inaccessible by API,6.0,525236893.3,103351597676.44574,Data inaccessible by API,2025-08-25T17:37:00.000Z,196.7713978108052,13866907421.711628,79.5617,-0.47996927,-5.43395534,6.0536882,5.80017155,38.37455263,10.27677403,106366966579.71916,2.7426,119702245718.36,Data inaccessible by API,2025-08-25T17:37:00.000Z,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,Data inaccessible by API,2025-08-25 23:09:27.710486
6,3408,USDC,USDC,usd-coin,30821,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem']",Data inaccessible by API,67382553730.44138,67382553730.44138,False,Data inaccessible by API,7.0,60901219650.23,60892096972.10174,Data inaccessible by API,2025-08-25T17:38:00.000Z,0.9998502053295376,23988297902.393806,132.982,-0.02325995,-1.265e-05,-0.03458705,-0.00191768,-0.00121356,0.01814814,67372460183.010414,1.7372,67372460183.01,Data inaccessible by API,2025-08-25T17:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-25 23:09:27.710486
